ts,machine_id,type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,vibration_mms,current_a,humidity_pct,twf,hdf,pwf,osf,rnf,machine_failure,power_w
2026-09-06 14:18,CNC-01,L,301.6769743,316.306426,1448.157422,50.20940788,173.3372008,2.583699854,13.68832117,50.40108541,0,0,0,0,0,0,7614.291383
2026-09-06 14:18,CNC-02,M,298.5315321,313.4194705,1569.309549,49.86219264,137.0291692,2.367463861,14.51191129,50.42357991,0,0,0,0,0,0,8194.238637
2026-09-06 14:18,CNC-03,H,296.2004951,310.6253334,1610.774212,45.55564979,136.3694758,2.425479328,13.94291348,58.62935067,0,0,0,0,0,0,7684.321588
2026-09-06 14:19,CNC-01,L,301.4105383,315.7732784,1400.493171,48.77286949,174.9304429,2.606387993,12.72525249,46.37393724,0,0,0,0,0,0,7152.994992
2026-09-06 14:19,CNC-02,M,297.9945777,311.9292782,1427.205929,48.77111969,138.592006,2.254443238,12.86855063,56.63051681,0,0,0,0,0,0,7289.168427
2026-09-06 14:19,CNC-03,H,296.2208568,310.7151753,1618.325594,46.69070634,137.8853128,2.544397619,14.56635614,59.68358206,0,0,0,0,0,0,7912.704814
2026-09-06 14:20,CNC-01,L,301.679678,316.5768623,1480.137543,49.31263756,176.4693707,2.714415314,13.77318163,49.00090545,0,0,0,0,0,0,7643.441121
2026-09-06 14:20,CNC-02,M,298.1251832,312.4028901,1444.199299,46.11407221,140.1366837,2.306266811,12.33936723,56.93445233,0,0,0,0,0,0,6974.116907
2026-09-06 14:20,CNC-03,H,296.2703308,310.9911637,1518.160829,49.9355855,139.4354002,2.378443302,14.08307455,56.92967225,0,0,0,0,0,0,7938.830804
2026-09-06 14:21,CNC-01,L,301.7511732,316.2587261,1488.202194,48.27509649,177.9912507,2.593528729,13.74744344,53.53291553,0,0,0,0,0,0,7523.392313
2026-09-06 14:21,CNC-02,M,297.9180752,312.794223,1443.318643,52.09359891,141.691262,2.35279271,14.0411972,54.91521522,0,0,0,0,0,0,7873.633602
2026-09-06 14:21,CNC-03,H,296.3658157,310.2187303,1472.582226,45.43990109,140.9946166,2.284447113,12.53487569,61.06152775,0,0,0,0,0,0,7007.216718
2026-09-06 14:22,CNC-01,L,301.781389,316.7080831,1460.396082,52.30887136,179.5793711,2.73829794,14.35939352,44.47519674,0,0,0,0,0,0,7999.717055
2026-09-06 14:22,CNC-02,M,298.4380527,312.6856954,1396.801567,47.63524791,143.2308278,2.380023511,12.27848519,48.9180887,0,0,0,0,0,0,6967.737184
2026-09-06 14:22,CNC-03,H,296.6555314,311.4836945,1556.403591,47.56680761,142.5225357,2.440596661,13.83614918,60.37401238,0,0,0,0,0,0,7752.733354
2026-09-06 14:23,CNC-01,L,301.8016501,316.9084217,1429.516802,53.11806992,181.1448133,2.670095678,14.02272223,53.26423351,0,0,0,0,0,0,7951.703327
2026-09-06 14:23,CNC-02,M,298.4474751,313.8178414,1604.089687,51.56493597,144.7643144,2.518619547,15.5169151,56.92851151,0,0,0,0,0,0,8661.871717
2026-09-06 14:23,CNC-03,H,296.2766713,310.8506848,1563.671881,47.21284131,144.0540492,2.372154063,13.71520034,60.86770806,0,0,0,0,0,0,7730.977009
2026-09-06 14:24,CNC-01,L,301.6364529,316.435095,1479.148008,51.30684651,182.7031054,2.721894215,14.31717699,49.24172547,0,0,0,0,0,0,7947.226177
2026-09-06 14:24,CNC-02,M,298.2736812,313.2884493,1568.458025,49.82437692,146.2992341,2.434352282,14.36161944,55.54938201,0,0,0,0,0,0,8183.581183
2026-09-06 14:24,CNC-03,H,296.5188185,311.6172797,1432.428711,54.95439388,145.6195062,2.379486432,14.7267981,64.05182161,0,0,0,0,0,0,8243.356031
2026-09-06 14:25,CNC-01,L,301.6787866,316.2097131,1537.336623,44.98041804,184.2318365,2.846758956,12.81133441,45.96126751,0,0,0,0,0,0,7241.375673
2026-09-06 14:25,CNC-02,M,298.2076228,312.6270208,1510.122731,50.51940345,147.8457509,2.379100104,14.27626143,53.05798879,0,0,0,0,0,0,7989.122424
2026-09-06 14:25,CNC-03,H,296.5077372,311.0644975,1316.949608,55.21437499,147.2071451,2.10315157,13.36443921,55.97924419,0,0,0,0,0,0,7614.649817
2026-09-06 14:26,CNC-01,L,301.5594713,317.2404447,1496.764098,55.03495962,185.7916477,2.835504547,15.33481974,49.5168302,0,0,0,0,0,0,8626.221937
2026-09-06 14:26,CNC-02,M,298.454611,313.6553503,1585.663247,49.39616334,149.3737854,2.541198422,14.50622586,53.41863103,0,0,0,0,0,0,8202.246107
2026-09-06 14:26,CNC-03,H,296.80929,311.5025742,1452.695998,51.44256492,148.7599155,2.318016888,14.03116732,53.553171,0,0,0,0,0,0,7825.750044
2026-09-06 14:27,CNC-01,L,301.276431,315.5756159,1550.663932,42.9743153,187.3054279,2.803133292,12.23994033,47.37210661,0,0,0,0,0,0,6978.390518
2026-09-06 14:27,CNC-02,M,298.0993332,313.0277484,1562.292844,48.31430328,150.8817042,2.569612661,13.94766266,54.18367663,0,0,0,0,0,0,7904.36129
2026-09-06 14:27,CNC-03,H,296.5873684,311.6823039,1556.413065,50.80366981,150.2826909,2.456743194,14.77084559,55.93232475,0,0,0,0,0,0,8280.347639
2026-09-06 14:28,CNC-01,L,301.654795,316.2656778,1453.715162,50.32363956,188.8700814,2.830804922,13.77476595,55.49542179,0,0,0,0,0,0,7660.903311
2026-09-06 14:28,CNC-02,M,298.2940946,312.9423383,1503.967052,47.6318177,152.4194193,2.411859899,13.38175971,54.62727174,0,0,0,0,0,0,7501.776053
2026-09-06 14:28,CNC-03,H,296.8351751,311.7318318,1603.07359,48.52350992,151.7871982,2.499000732,14.45138964,61.58251784,0,0,0,0,0,0,8145.810171
2026-09-06 14:29,CNC-01,L,301.5938972,316.0212854,1369.731435,50.89582754,190.4563685,2.714427723,12.97159502,48.70416497,0,0,0,0,0,0,7300.392683
2026-09-06 14:29,CNC-02,M,298.2770248,312.885635,1511.169761,49.15013599,153.9453352,2.435526599,13.7270089,53.61528565,0,0,0,0,0,0,7777.975956
2026-09-06 14:29,CNC-03,H,296.6371598,311.0069565,1475.294348,46.52695224,153.3377492,2.375410442,12.75893234,55.3300656,0,0,0,0,0,0,7188.06344
2026-09-06 14:30,CNC-01,L,301.778163,317.1635878,1502.328869,54.35592217,192.0495053,2.777977456,15.26587714,50.65438304,0,0,0,0,0,0,8551.464534
2026-09-06 14:30,CNC-02,M,298.1517238,312.2939939,1438.639768,47.77839401,155.4816187,2.449791419,12.60483131,57.84192568,0,0,0,0,0,0,7198.006371
2026-09-06 14:30,CNC-03,H,296.66088,311.4553704,1581.382851,47.47683252,154.8965465,2.488889282,14.130273,57.06244932,0,0,0,0,0,0,7862.259601
2026-09-06 14:31,CNC-01,L,301.7619551,316.4775801,1414.273996,48.95071469,193.6142472,2.736840128,12.99516548,46.3627716,0,0,0,0,0,0,7249.719628
2026-09-06 14:31,CNC-02,M,298.0993589,312.9034072,1483.377998,48.92366907,157.0262307,2.37595257,13.30726865,56.1702437,0,0,0,0,0,0,7599.752888
2026-09-06 14:31,CNC-03,H,296.7108882,311.1104486,1491.744616,48.87551746,156.4333162,2.487289557,13.75081998,55.13418271,0,0,0,0,0,0,7635.095358
2026-09-06 14:32,CNC-01,L,301.4788078,316.8423683,1631.951506,48.64528947,195.1155494,3.038024168,14.64486785,47.52577786,0,0,0,0,0,0,8313.361379
2026-09-06 14:32,CNC-02,M,298.2901206,313.1977194,1591.66156,48.7334226,158.5341909,2.573963332,14.38658188,51.56774624,0,0,0,0,0,0,8122.809334
2026-09-06 14:32,CNC-03,H,296.6065868,310.7056106,1484.073758,45.94707656,157.9540145,2.433207836,12.83613975,57.15941143,0,0,0,0,0,0,7140.719735
2026-09-06 14:33,CNC-01,L,302.0300226,317.3595446,1618.154377,49.83882848,196.6635049,2.998362633,14.95897826,43.80956814,0,0,0,0,0,0,8445.325553
2026-09-06 14:33,CNC-02,M,298.3112015,312.8153511,1354.945252,53.10562944,160.1194568,2.441410166,13.54345832,57.89954362,0,0,0,0,0,0,7535.133065
2026-09-06 14:33,CNC-03,H,296.5559384,311.377283,1538.407532,49.63241745,159.4838247,2.452852225,14.16638154,60.6072632,0,0,0,0,0,0,7995.864844
2026-09-06 14:34,CNC-01,L,301.7200978,316.9589646,1409.437623,55.40835916,198.2635049,2.726946594,14.68145513,42.72969763,0,0,0,0,0,0,8178.050111
2026-09-06 14:34,CNC-02,M,298.4230996,313.2322561,1415.034647,53.45284259,161.6819598,2.515799245,14.05902361,53.78686806,0,0,0,0,0,0,7920.753488
2026-09-06 14:34,CNC-03,H,296.786014,311.1276057,1378.643136,53.48867,161.0698378,2.310754176,13.51873855,55.71149804,0,0,0,0,0,0,7722.221952
2026-09-06 14:35,CNC-01,L,301.4778311,315.9653759,1572.76686,43.50885164,199.7780154,3.075173939,12.87471382,49.02742739,0,0,0,0,0,0,7165.897441
2026-09-06 14:35,CNC-02,M,298.2501707,313.0303478,1518.794335,48.02271429,163.2069136,2.530671945,13.65716717,54.31717864,0,0,0,0,0,0,7637.905658
2026-09-06 14:35,CNC-03,H,296.5985515,311.3398509,1528.723748,47.66279183,162.5758506,2.459125205,13.59345362,57.5257428,0,0,0,0,0,0,7630.220834
2026-09-06 14:36,CNC-01,L,301.4851771,316.4514757,1522.378179,49.49838904,201.3160693,3.023673922,14.071551,47.41247882,0,0,0,0,0,0,7891.185144
2026-09-06 14:36,CNC-02,M,298.1884896,312.976936,1476.398434,52.35688392,164.7604821,2.558702591,14.19371611,50.76208788,0,0,0,0,0,0,8094.797429
2026-09-06 14:36,CNC-03,H,296.6478841,310.937913,1407.071605,50.49929609,164.1311849,2.408006811,13.59844892,57.33325369,0,0,0,0,0,0,7440.980071
2026-09-06 14:37,CNC-01,L,301.3522356,316.3309836,1369.697349,54.22244568,202.8975611,2.887007154,13.89685807,49.9484329,0,0,0,1,0,1,7777.362387
2026-09-06 14:37,CNC-02,M,298.450499,313.785817,1524.208324,52.16741854,166.316611,2.583746582,15.01394459,56.86477793,0,0,0,0,0,0,8326.688031
2026-09-06 14:37,CNC-03,H,296.5470818,311.1792148,1454.267738,49.69090586,165.6649802,2.417196957,13.82336437,55.46512583,0,0,0,0,0,0,7567.455949
2026-09-06 14:38,CNC-01,L,301.7875215,316.6942816,1543.46299,48.94388625,204.4544137,3.005111377,13.88923438,48.30377389,0,0,0,0,0,0,7910.852529
2026-09-06 14:38,CNC-02,M,298.2381547,312.465125,1392.801834,50.07735042,167.8990463,2.399863704,13.31972572,55.43435597,0,0,0,0,0,0,7303.975206
2026-09-06 14:38,CNC-03,H,296.3086309,310.3891245,1559.717145,42.83006567,167.1894592,2.467593031,12.51950847,59.36099706,0,0,0,0,0,0,6995.571572
2026-09-06 14:39,CNC-01,L,301.6033192,316.7921482,1349.838903,54.74194099,206.0544137,2.918562497,13.73553339,47.46692036,0,0,0,1,0,1,7738.036087
2026-09-06 14:39,CNC-02,M,298.4251287,313.1670487,1341.462148,55.90583939,169.4843274,2.37271881,13.78225216,54.86797991,0,0,0,0,0,0,7853.517451
2026-09-06 14:39,CNC-03,H,296.4744373,311.4577144,1520.055999,52.31602014,168.7459658,2.471871737,14.81209086,56.18693218,0,0,0,0,0,0,8327.658435
2026-09-06 14:40,CNC-01,L,301.5383952,316.5930491,1569.577798,49.02929815,207.5692597,2.996562258,14.50735499,50.32927087,0,0,0,0,0,0,8058.739942
2026-09-06 14:40,CNC-02,M,298.4902866,312.7238973,1529.22515,45.43278768,170.9988487,2.586586731,13.04555981,51.54358023,0,0,0,0,0,0,7275.610402
2026-09-06 14:40,CNC-03,H,296.6855398,312.0103722,1720.771284,47.05836811,170.2302475,2.662073235,15.09345422,57.84724955,0,0,0,0,0,0,8479.858992
2026-09-06 14:41,CNC-01,L,301.6022795,316.5664819,1554.528739,48.43958485,209.0756397,3.007384162,14.10676416,49.47312538,0,0,0,0,0,0,7885.473665
2026-09-06 14:41,CNC-02,M,298.0814949,312.8586937,1496.711618,50.60547211,172.541547,2.661923712,14.21197745,47.74023412,0,0,0,0,0,0,7931.662545
2026-09-06 14:41,CNC-03,H,296.5111233,311.5465711,1519.303197,51.40433395,171.7931994,2.543270741,14.67982587,58.74925954,0,0,0,0,0,0,8178.483957
2026-09-06 14:42,CNC-01,L,301.6638228,316.5685773,1415.861367,51.6254246,210.6476731,2.975243224,13.87191111,49.04852449,0,0,0,0,0,0,7654.4323
2026-09-06 14:42,CNC-02,M,298.3389797,312.6007423,1456.765752,50.61448633,174.1073167,2.563778239,13.99245557,52.4085223,0,0,0,0,0,0,7721.348853
2026-09-06 14:42,CNC-03,H,296.8242665,311.3943172,1340.268666,53.04458567,173.3661789,2.226232414,13.2813615,59.31196057,0,0,0,0,0,0,7444.945859
2026-09-06 14:43,CNC-01,L,301.8065953,317.1933375,1616.274679,48.94455635,212.1463393,3.176732479,14.85947229,49.47625083,0,0,0,0,0,0,8284.154378
2026-09-06 14:43,CNC-02,M,298.2836902,312.5621134,1437.644643,48.33580545,175.6561203,2.553209858,13.00984251,59.01248188,0,0,0,0,0,0,7276.945597
2026-09-06 14:43,CNC-03,H,296.9151615,311.5172116,1512.480946,47.47313138,174.894028,2.543119552,13.28310986,59.12775401,0,0,0,0,0,0,7519.109499
2026-09-06 14:44,CNC-01,L,301.4987285,317.0102305,1589.355278,50.16146366,213.6742079,3.183639169,14.93198574,44.89029137,0,0,0,0,0,0,8348.718286
2026-09-06 14:44,CNC-02,M,298.6601312,313.5562951,1530.513722,47.55959741,177.1962154,2.569558472,13.29709029,52.50029368,0,0,0,0,0,0,7622.615532
2026-09-06 14:44,CNC-03,H,296.8305532,311.3245594,1522.807329,46.94505096,176.4207506,2.476961844,13.34847588,54.01726377,0,0,0,0,0,0,7486.233882
2026-09-06 14:45,CNC-01,L,301.5684624,316.5788463,1544.413327,50.28601037,215.2052352,3.022080451,14.81414558,47.77994724,0,0,0,0,0,0,8132.785895
2026-09-06 14:45,CNC-02,M,298.6950526,313.3085673,1566.106494,46.76565072,178.7285694,2.68057186,13.76372362,51.31595496,0,0,0,0,0,0,7669.673744
2026-09-06 14:45,CNC-03,H,296.918366,311.9392496,1483.450018,52.08892752,177.9803951,2.621707183,14.49968331,54.75815562,0,0,0,0,0,0,8091.833757
2026-09-06 14:46,CNC-01,L,301.7949423,316.5177166,1501.027722,50.73135494,216.7685329,3.146428695,14.17190564,45.91117626,0,0,0,0,0,0,7974.322451
2026-09-06 14:46,CNC-02,M,298.529301,313.2797191,1457.0887,50.22827934,180.2707614,2.464052944,13.81282588,53.89232652,0,0,0,0,0,0,7664.130816
2026-09-06 14:46,CNC-03,H,297.0863231,311.2008244,1447.448262,48.13396769,179.5359253,2.434960773,13.24175994,54.20360642,0,0,0,0,0,0,7295.974866
2026-09-06 14:47,CNC-01,L,301.6480244,316.0214332,1382.528846,49.05513716,218.3183965,2.927632472,12.78678756,46.66377078,0,0,0,0,0,0,7102.108682
2026-09-06 14:47,CNC-02,M,298.1153287,312.9809596,1465.228783,51.19853829,181.8151366,2.625074358,14.06785183,52.6251804,0,0,0,0,0,0,7855.821763
2026-09-06 14:47,CNC-03,H,296.9648005,312.0742089,1616.703258,46.87486818,181.0378792,2.467993494,14.25604917,55.42348546,0,0,0,0,0,0,7935.951243
2026-09-06 14:48,CNC-01,L,301.7977787,317.0551205,1562.128226,51.64484585,219.8627575,3.264555591,14.86857825,46.02557144,0,0,0,1,0,1,8448.3575
2026-09-06 14:48,CNC-02,M,298.1430574,312.7768095,1566.362061,46.78442198,183.3181992,2.775956549,13.79955706,57.46905871,0,0,0,0,0,0,7674.004358
2026-09-06 14:48,CNC-03,H,296.9841934,312.0011935,1464.641139,50.76633358,182.6167533,2.572198268,13.97977609,59.42657281,0,0,0,0,0,0,7786.380907
2026-09-06 14:49,CNC-01,L,301.6112559,316.3564389,1505.171286,47.53504289,221.3805435,3.081603672,13.38144588,49.81580271,0,0,0,0,0,0,7492.529004
2026-09-06 14:49,CNC-02,M,298.2943047,313.4733508,1675.45252,49.2786104,184.8300899,2.776242882,15.30740798,52.66180926,0,0,0,0,0,0,8646.078927
2026-09-06 14:49,CNC-03,H,296.9063737,311.5200406,1490.144357,47.8942999,184.1539144,2.605657781,13.25227992,53.54880594,0,0,0,0,0,0,7473.78826
2026-09-06 14:50,CNC-01,L,301.914196,316.9220084,1480.825516,55.04552317,222.9460585,3.277529032,15.04734667,46.76817387,0,0,0,1,0,1,8536.002053
2026-09-06 14:50,CNC-02,M,298.5212965,313.5489838,1443.975082,51.44249577,186.4043353,2.562209041,14.03580046,52.82818742,0,0,0,0,0,0,7778.759554
2026-09-06 14:50,CNC-03,H,296.9165075,311.5570828,1519.64413,47.78345023,185.6889691,2.520107558,13.83077928,59.00032767,0,0,0,0,0,0,7604.103507
2026-09-06 14:51,CNC-01,L,301.6949703,316.5243415,1220.127893,58.56662098,224.5460585,3.02407909,13.20351722,45.35078131,0,0,0,1,0,1,7483.144668
2026-09-06 14:51,CNC-02,M,298.3943354,313.5152607,1616.416032,45.51117474,187.9064354,2.715192462,13.87801664,55.73433781,0,0,0,0,0,0,7703.708
2026-09-06 14:51,CNC-03,H,296.8881253,311.2758035,1609.137894,44.24920397,187.1854331,2.710713855,13.403539,54.28359496,0,0,0,0,0,0,7456.368148
2026-09-06 14:52,CNC-01,L,301.8492397,317.0029986,1492.446311,49.65606619,226.0942625,3.294405148,13.7977977,50.53233848,0,0,0,1,0,1,7760.677672
2026-09-06 14:52,CNC-02,M,298.555877,313.3743016,1561.549006,49.23906576,189.4294236,2.699040023,14.54998069,55.48571402,0,0,0,0,0,0,8051.819682
2026-09-06 14:52,CNC-03,H,297.1080408,311.747526,1550.899997,45.4089036,188.7006498,2.630716747,13.20478405,56.92488659,0,0,0,0,0,0,7374.854034
2026-09-06 14:53,CNC-01,L,301.7619114,316.8980879,1578.517436,48.21748233,227.6239128,3.369618166,14.27739182,48.91207628,0,0,0,0,0,0,7970.444306
2026-09-06 14:53,CNC-02,M,298.6260154,313.970893,1586.317708,50.10900527,190.9640532,2.745982567,15.16584044,54.35055028,0,0,0,0,1,1,8324.047919
2026-09-06 14:53,CNC-03,H,296.6349096,311.9401136,1489.477435,53.9383028,190.2458907,2.625059847,15.02226959,57.91907595,0,0,0,0,0,0,8413.173074
2026-09-06 14:54,CNC-01,L,301.7944767,316.715596,1604.852149,47.92877427,229.110828,3.460296715,14.3726238,46.0273056,0,0,0,0,0,0,8054.896575
2026-09-06 14:54,CNC-02,M,298.3248854,313.5500537,1542.628849,50.23240172,192.4931587,2.843114999,14.48836742,55.42833297,0,0,0,0,0,0,8114.728802
2026-09-06 14:54,CNC-03,H,296.79089,311.5715378,1484.469765,50.1965623,191.7841016,2.565591363,13.78092156,55.07997535,0,0,0,0,0,0,7803.221771
2026-09-06 14:55,CNC-01,L,301.6395409,316.7539059,1596.830323,48.94912287,230.6167418,3.495184574,14.76805071,43.71101297,0,0,0,1,0,1,8185.256681
2026-09-06 14:55,CNC-02,M,298.4765177,313.8746999,1504.450175,52.33894583,194.0524835,2.745865999,14.84382158,51.02125136,0,0,0,0,0,0,8245.773447
2026-09-06 14:55,CNC-03,H,296.9115602,311.7794028,1521.796132,46.28021937,193.3182489,2.667290805,13.26377448,58.64779054,0,0,0,0,0,0,7375.313795
2026-09-06 14:56,CNC-01,L,301.9355306,315.8249007,1607.159942,44.45785051,0,2.156095594,13.03070428,48.2453166,0,0,0,0,0,0,7482.318286
2026-09-06 14:56,CNC-02,M,298.5717633,313.0044479,1455.74601,49.30426598,195.593404,2.637467192,13.4899369,50.80863564,0,0,0,0,0,0,7516.206859
2026-09-06 14:56,CNC-03,H,296.8236212,312.1218543,1422.193759,56.26707604,194.8863882,2.577537183,14.82917281,54.36758042,0,0,0,0,0,0,8379.955911
2026-09-06 14:57,CNC-01,L,301.8043375,315.6922087,1624.635066,45.00699387,1.507363518,2.152572776,13.8207966,46.80271384,0,0,0,0,0,0,7657.102259
2026-09-06 14:57,CNC-02,M,298.5745018,313.5944292,1648.110043,47.47439784,197.0732298,2.761300839,14.8699205,56.09024267,0,0,0,0,0,0,8193.591136
2026-09-06 14:57,CNC-03,H,297.1363159,311.4470154,1495.145873,48.53653253,196.4301479,2.650141945,13.59496837,54.06823586,0,0,0,0,0,0,7599.428466
2026-09-06 14:58,CNC-01,L,301.6368595,315.1442999,1484.57913,46.28023882,3.029458804,2.19148617,12.68716256,46.9058324,0,0,0,0,0,0,7194.946358
2026-09-06 14:58,CNC-02,M,298.4183738,313.1678321,1509.041989,50.8861652,198.6095099,2.742005711,14.21803445,58.44072632,0,0,0,0,0,0,8041.362972
2026-09-06 14:58,CNC-03,H,297.050879,311.961817,1643.109973,44.32432441,197.9230521,2.751242028,13.64628837,55.03236513,0,0,0,0,0,0,7626.712486
2026-09-06 14:59,CNC-01,L,301.4782797,315.027009,1467.224682,46.88797329,4.604549337,2.085319574,12.68204576,46.42694814,0,0,0,0,0,0,7204.215627
2026-09-06 14:59,CNC-02,M,298.5281154,313.5456347,1564.857657,45.52070752,200.0918605,2.766535413,13.47765187,51.50712067,0,0,0,0,0,0,7459.547106
2026-09-06 14:59,CNC-03,H,296.9024668,311.6964215,1528.245152,49.21146279,199.4681787,2.742016664,13.92270338,60.48719943,0,0,0,0,0,0,7875.677413
2026-09-06 15:00,CNC-01,L,301.8321709,315.5593598,1541.055351,45.63674268,6.162883176,2.1716371,13.27181464,49.29613185,0,0,0,0,0,0,7364.809114
2026-09-06 15:00,CNC-02,M,298.6078699,313.7923797,1559.09514,50.10523929,201.5992482,2.774594996,14.6369519,57.11386948,0,0,0,0,0,0,8180.585277
2026-09-06 15:00,CNC-03,H,296.869826,311.618893,1433.891506,52.75515427,201.0224827,2.63879954,14.23662151,57.37017198,0,0,0,0,0,0,7921.543429
2026-09-06 15:01,CNC-01,L,302.0642276,315.6087198,1626.380338,40.77543788,7.67820217,2.2970951,12.40946262,54.02258651,0,0,0,0,0,0,6944.634072
2026-09-06 15:01,CNC-02,M,298.2875052,313.2211436,1695.650462,44.80305872,203.0657634,3.00461058,13.9989292,55.06610206,0,0,0,0,0,0,7955.594061
2026-09-06 15:01,CNC-03,H,296.8664869,311.1097877,1533.680468,44.10906242,202.5541275,2.726048084,12.56737836,55.24143722,0,0,0,0,0,0,7084.208443
2026-09-06 15:02,CNC-01,L,301.7287531,314.8066321,1597.139788,39.0044675,9.161199273,2.319491534,11.59696645,48.12820279,0,0,0,0,0,0,6523.578612
2026-09-06 15:02,CNC-02,M,298.4028005,313.5528407,1573.439141,48.56157543,204.5955895,2.928006996,14.05056694,59.69197072,0,0,0,0,0,0,8001.498628
2026-09-06 15:02,CNC-03,H,296.9199047,312.0051674,1602.630471,46.16786374,204.0146633,2.804123763,14.07049516,55.64149765,0,0,0,0,0,0,7748.217324
2026-09-06 15:03,CNC-01,L,301.7424955,315.2701174,1414.839988,45.54346643,10.71972373,2.111643498,12.24721419,47.17905923,0,0,0,0,0,0,6747.797277
2026-09-06 15:03,CNC-02,M,298.4473439,313.7963181,1587.791026,52.85322539,206.1396309,2.885229991,15.63776186,53.12552675,0,0,0,0,0,0,8788.068967
2026-09-06 15:03,CNC-03,H,297.0922356,312.0506233,1608.744667,46.84128117,205.5307405,2.876988315,14.15088795,55.21691351,0,0,0,0,0,0,7891.226398
2026-09-06 15:04,CNC-01,L,301.8747749,315.222019,1573.209186,43.98014921,12.23580986,2.286381829,13.03505449,47.9465875,0,0,0,0,0,0,7245.557212
2026-09-06 15:04,CNC-02,M,298.3660152,313.9715003,1517.239564,56.06337175,207.6684776,2.899028868,15.66421115,52.67916444,0,0,0,0,0,0,8907.626331
2026-09-06 15:04,CNC-03,H,297.0668003,312.4022188,1637.087104,49.43949284,207.0258344,2.940923678,15.40134571,57.30893933,0,0,0,0,0,0,8475.677286
2026-09-06 15:05,CNC-01,L,302.0963179,316.1776296,1724.063861,42.87087143,13.70072337,2.373865844,13.9132269,45.62074233,0,0,0,0,0,0,7740.059119
2026-09-06 15:05,CNC-02,M,298.4780082,312.8452894,1487.65856,47.53064056,209.2050349,2.79796909,13.42701682,45.68683809,0,0,0,0,0,0,7404.667315
2026-09-06 15:05,CNC-03,H,296.9183098,312.0797347,1583.540923,49.33361882,208.5451838,2.80513038,14.85347627,58.06162823,0,0,0,0,0,0,8180.896215
2026-09-06 15:06,CNC-01,L,301.6517555,315.9511344,1556.119777,47.34850529,15.23795201,2.154825439,13.55926544,50.43606694,0,0,0,0,0,0,7715.745848
2026-09-06 15:06,CNC-02,M,298.5351166,313.9033791,1447.704044,53.64452318,210.7916868,2.719767868,14.47392063,54.16997738,0,0,0,0,0,0,8132.68207
2026-09-06 15:06,CNC-03,H,297.1832259,312.0821368,1426.541485,52.42722728,210.1092659,2.788811056,14.19668964,58.85893297,0,0,0,0,0,0,7831.950131
2026-09-06 15:07,CNC-01,L,301.8291477,315.5994744,1459.939903,47.65859984,16.78372202,2.165242625,12.9649042,47.15181124,0,0,0,0,0,0,7286.263547
2026-09-06 15:07,CNC-02,M,298.7025,314.0627641,1506.034844,52.4121478,212.3310351,3.007814874,14.65607405,55.81479196,0,0,0,0,0,0,8266.003695
2026-09-06 15:07,CNC-03,H,297.3097537,312.657814,1531.148433,50.64889723,211.6472932,2.803926727,14.69776786,58.81153773,0,0,0,0,0,0,8121.119598
2026-09-06 15:08,CNC-01,L,301.7820446,315.5107603,1753.24692,39.395713,18.22508432,2.262320956,12.98424512,50.04076583,0,0,0,0,0,0,7233.036679
2026-09-06 15:08,CNC-02,M,298.4758823,312.0960174,1639.000138,42.0469078,0,2.315814905,12.87289581,53.84336132,0,0,0,0,0,0,7216.750161
2026-09-06 15:08,CNC-03,H,296.9084089,311.688408,1645.143609,45.38230216,213.1661177,2.858038657,13.89900139,51.31067256,0,0,0,0,0,0,7818.419261
2026-09-06 15:09,CNC-01,L,302.003891,316.2566621,1601.83131,47.43132317,19.71362388,2.317812506,14.01595416,49.01439337,0,0,0,0,0,0,7956.290588
2026-09-06 15:09,CNC-02,M,298.5537241,312.5039704,1535.647164,47.58807959,1.540888342,2.221379962,13.46161241,53.63007106,0,0,0,0,0,0,7652.762567
2026-09-06 15:09,CNC-03,H,296.9140249,311.8351162,1582.434987,46.28798163,214.6629837,2.888221972,13.60141895,55.98225122,0,0,0,0,0,0,7670.483468
2026-09-06 15:10,CNC-01,L,301.8942296,315.2839595,1541.957677,41.98720362,21.22271962,2.159876203,12.11544959,46.8034028,0,0,0,0,0,0,6779.817798
2026-09-06 15:10,CNC-02,M,298.5902143,312.5718042,1537.075829,48.18111525,3.095347596,2.241090074,13.91476141,50.04633596,0,0,0,0,0,0,7755.338521
2026-09-06 15:10,CNC-03,H,297.2327206,311.9494107,1643.732732,45.13668884,216.1404583,2.928027458,13.91746486,55.53343711,0,0,0,0,0,0,7769.436438
2026-09-06 15:11,CNC-01,L,301.8491701,315.7830296,1544.350716,45.52610856,22.75629399,2.240107754,13.00897519,47.07324342,0,0,0,0,0,0,7362.665691
2026-09-06 15:11,CNC-02,M,298.7483353,312.4062005,1644.214309,42.17209742,4.564377521,2.29725715,12.93075671,57.60857379,0,0,0,0,0,0,7261.264261
2026-09-06 15:11,CNC-03,H,297.1700393,311.6618208,1299.687945,51.36120124,217.7404583,2.815993811,12.54621412,60.7680959,0,0,0,0,0,0,6990.413745
2026-09-06 15:12,CNC-01,L,301.8893296,315.5889275,1618.713826,44.18095232,24.25148685,2.240174846,13.41795796,45.69809775,0,0,0,0,0,0,7489.171347
2026-09-06 15:12,CNC-02,M,298.7576381,312.6601107,1661.79006,42.86374583,6.063514036,2.318132944,13.37365342,52.56595663,0,0,0,0,0,0,7459.245416
